Row,z_1,z_2
0,-0.16208686759137717,-2.099533202463092
1,-0.6199922761178557,-1.5485814160562226
2,-1.359347003924719,-0.6153379587640434
3,-0.39970747507890697,0.8060825033578163
4,-0.07532468782345761,1.0480998853969776
5,1.1214877316602754,1.0005333670398993
6,1.357815183929711,0.7020018899573579
7,1.6500850586052052,0.555128727125642
8,1.669032514558724,0.09410763091123561
9,1.7518688801456168,-0.28585161219688426
10,1.958282894099781,-0.8349262845899263
11,1.9649217652225126,-1.2189464413251958
12,1.9418558853926655,-1.4943516068810956
13,1.3020774190305366,-2.5102743185823235
14,0.7188317708815188,-2.5040251997675314
15,,
16,-1.359347003924719,-0.6153379587640434
17,-1.6054591758192183,-0.259688748062403
18,-1.5298102554339343,0.04091200033811576
19,,
20,1.1214877316602754,1.0005333670398993
21,-0.0040288619197977864,1.1598627906087582
22,0.25947835708632305,1.7471184590540927
23,0.6280435468252966,1.6608875382654644
24,0.9049743486241894,1.6037812787390762
25,0.988124953518669,1.4734141716408753
26,,
27,1.592752489405457,-2.4206807853934578
28,1.9548628635030627,-1.5614698049130817
29,1.7858019461044892,-2.301328467681323
30,1.7238056349828836,-2.3613823041416686
31,,
32,1.9548628635030627,-1.5614698049130817
33,2.116019757015806,-1.8528679591176627
34,2.2190743613107746,-1.9352963866747075
35,2.224832761110369,-1.9442646602791387
36,1.9165665178129936,-2.2063682441006573
37,,
38,1.9548628635030627,-1.5614698049130817
39,1.437237677963715,-2.4732495474216156
40,1.3020774190305366,-2.5102743185823235
41,,
42,1.7518688801456168,-0.28585161219688426
43,1.9010030996778282,-0.5228033130435417
44,1.9146515818517393,-0.6037524080314653
