exp_name,steps_per_second_g5.xlarge,steps_per_second_g6.xlarge,total_cost_g5.xlarge,total_cost_g6.xlarge,total_time_g5.xlarge,total_time_g6.xlarge
exp_resnet18_inference_1_2000_-1,559.2891845703125,581.5809936523438,0.0010032575751347,0.0007642004283071,3.5759675945397524,3.438901927382372
exp_resnet18_inference_2_2000_-1,1250.0908203125,1449.023681640625,0.000448856276675,0.0003067199315481,1.5998837584456755,1.3802396919666242
exp_resnet18_inference_4_2000_-1,1223.615234375,1526.1365966796875,0.0004585682617769,0.0002912219295516,1.634500735046473,1.310498682982418
exp_resnet18_inference_8_2000_-1,1241.7396240234375,1544.1126708984375,0.0004518750149028,0.000287831615413,1.61064361747568,1.2952422693586898
exp_resnet18_inference_16_2000_-1,1231.4974365234375,1540.5908203125,0.0004556331945725,0.0002884896096903,1.6240391093675952,1.298203243606444
exp_resnet18_inference_32_2000_-1,1248.1146240234375,1453.617431640625,0.0004495669711026,0.0003057506292717,1.6024169267024335,1.375877831722684
exp_resnet18_inference_64_2000_-1,1251.8841552734375,1525.71435546875,0.0004482132861475,0.0002913025251754,1.5975919110208392,1.310861363289417
exp_resnet18_inference_128_2000_-1,1247.1470947265625,1541.8231201171875,0.0004499157424843,0.0002882590348046,1.6036600722214736,1.2971656566208376
exp_resnet18_inference_256_2000_-1,1249.3170166015625,1147.38525390625,0.0004491342898998,0.0003873541540919,1.6008746966726448,1.7430936934138208
exp_resnet18_inference_512_2000_-1,1256.757568359375,1553.8697509765625,0.000446475219436,0.000286024259218,1.5913968217520944,1.287109166481333
exp_resnet18_inference_1024_2000_-1,1158.51123046875,1423.723876953125,0.0004843380852545,0.0003121703945821,1.7263535712042877,1.4047667756195454
